pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,er_q,r/rh
-0.5454,-0.1291,0.1439,28,23.07943086764,0.007,59.75772087899,0.0093,509435111900920064,0.4401,0.0131,-0.728,0.01,-0.806,0.012,1.047,13.521651,0.00278,13.706843,0.002926,13.195827,0.002975,0.511017,,,1.18,2914.141,1231.517,1052.858,0.86,2.903325777300553,0.0020477406199661,0.0,0.0414039222555869,0.0,,1.8808525542445076
-0.5452,-0.0863,0.173,27,23.04596972798,0.0191,59.77457441375,0.0252,509435489858034048,0.4749,0.037,-0.191,0.026,-1.004,0.033,1.015,16.056553,0.00277,16.527494,0.003648,15.408946,0.003146,1.118548,,,1.234,3771.483,462.13,747.499,0.53,1.3857060932332148,0.0092229313887151,0.5924374859063378,0.283301171665981,0.4275347339521516,0.2044651552564363,1.953297346099161
-0.66,0.1629,-0.1342,27,23.42228950109,0.0427,59.81315810995,0.0536,509395117162741888,0.4523,0.082,-0.651,0.064,-0.975,0.078,1.01,17.450476,0.002836,18.172272,0.009529,16.655666,0.004826,1.516605,,,1.248,1617.857,119.163,275.765,0.59,0.9715902287871891,0.0288759536742927,0.8285372300335873,0.0535815108481272,0.8527640619315704,0.060693240503583,1.9844444078472883
-0.6026,0.0151,0.0479,29,23.4285995698,0.0065,59.80535859821,0.0082,509392157916836736,0.4527,0.0123,-0.85,0.009,-0.87,0.011,0.941,12.754027,0.002759,12.957766,0.002809,12.402979,0.002808,0.554787,,,1.183,8122.745,3302.865,3437.534,0.82,3.366546990421544,0.2041538093235975,2.0942210887874526,0.4635333124421529,0.6220679808557265,0.1427622313137916,2.1224133163544128
-0.5379,-0.0567,0.1028,28,23.03592211812,0.0197,59.77635703922,0.0252,509435386772731392,0.3984,0.0361,-0.783,0.027,-0.816,0.032,0.945,16.093044,0.002814,16.571857,0.004,15.399638,0.003979,1.172219,,,1.264,1895.938,378.767,382.753,0.69,1.3422076482603469,0.019692719374046,0.9124327332058204,0.0753703222494405,0.6797999805681608,0.0570328928279226,2.325286921062179
-0.6111,-0.0571,0.1247,28,23.12615835716,0.0324,59.87414768015,0.0422,509437688881216896,0.4152,0.0599,-0.646,0.046,-0.744,0.059,1.009,16.956835,0.002798,17.498369,0.004609,16.257822,0.003837,1.240547,,,1.242,2217.179,296.002,412.133,0.58,1.1600795184512067,0.0016342645997152,0.0,0.0695181593432336,0.0,,2.35897314851668
-0.574,-0.0629,0.1582,26,23.20920323705,0.0436,59.67552903814,0.0515,509387042623643392,0.3898,0.0817,-0.763,0.059,-0.737,0.067,0.98,17.550375,0.002824,18.127565,0.006905,16.84067,0.004326,1.286896,,,1.235,1756.081,171.894,328.447,0.51,1.0355101827340605,0.002310989571717,0.0,0.0474043752932943,0.0,,2.4376287480407464
-0.5367,-0.1885,0.2439,27,23.22125771821,0.0136,59.671700991,0.0165,509386973904169344,0.4546,0.0255,-0.802,0.018,-0.846,0.021,0.977,15.235783,0.002763,15.643645,0.003067,14.646954,0.002905,0.996692,,,1.222,5251.791,852.367,1339.676,0.8,1.5788917747695543,0.0176909625403958,1.1766149971929802,0.0403603295078317,0.7452157367560623,0.0268916199540856,2.5204642338074863
-0.5337,-0.0978,0.1977,26,23.1712515314,0.0236,59.67001402389,0.029,509387420580769280,0.3862,0.0452,-0.724,0.032,-0.906,0.039,0.975,16.429031,0.002778,16.935175,0.003917,15.751417,0.003281,1.183758,,,1.241,3058.38,394.911,628.658,0.64,1.290034704874424,0.0076037284081169,0.3397364935151187,0.3260188233665537,0.263354537851902,0.2527257382245748,2.5284209686372177
-0.5392,-0.0929,0.1768,28,23.14561780602,0.0153,59.89837047646,0.0197,509443392597764480,0.4366,0.028,-0.679,0.022,-0.755,0.027,0.977,15.598657,0.002767,15.935296,0.003194,15.086022,0.003003,0.849274,,,1.207,4337.318,698.733,976.784,0.77,1.545658243913094,0.0021916300723667,0.0,0.0,0.0,,2.602824432100714
-0.6085,-0.0777,0.092,28,23.42806228025,0.0098,59.87062309841,0.012,509395735638030720,0.4277,0.0173,-1.189,0.014,-0.836,0.017,1.258,11.895558,0.002773,12.051723,0.002833,11.602323,0.002835,0.4494,,,1.18,3519.978,2213.292,2150.477,0.67,4.429417344400413,0.0012193313595045,0.0,0.0,0.0,,2.939085232011493
