pmRApmDEcor,PlxpmRAcor,PlxpmDEcor,Nper,RA_ICRS,e_RA_ICRS,DE_ICRS,e_DE_ICRS,Source,Plx,e_Plx,pmRA,e_pmRA,pmDE,e_pmDE,RUWE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,BPRP,RVDR2,e_RVDR2,EBPRP,RFG,RFBP,RFRP,Pmemb,mass,er_mass,comp_mass,er_comp_mass,q,er_q,r/rh
0.1106,0.2574,0.0271,15,56.85568297187,0.0378,24.04895316921,0.0266,65212760495396736,7.4313,0.0416,18.362,0.047,-45.828,0.031,1.057,15.390224,0.00294,16.735388,0.015739,14.23825,0.003449,2.497138,,,1.426,1059.561,70.092,535.416,1.0,0.4471575846446871,0.0007626560236197,0.0,0.0,0.0,,0.18056652953611282
-0.1522,0.2657,-0.004,16,56.47922254177,0.1495,24.22372997109,0.1067,65276772687884544,6.8882,0.1628,20.439,0.208,-46.255,0.13,3.833,15.964371,0.005076,17.67296,0.015856,14.612076,0.003512,3.060884,,,1.613,254.695,69.561,508.871,1.0,0.3026930978434288,0.0128076056841733,0.2504949049808074,0.0160619612603259,0.8275540696682108,0.0635753941098764,0.18245993587042775
-0.1751,-0.2771,-0.245,11,56.72344711252,0.0342,24.2872941769,0.0215,66732423004453376,7.4238,0.0366,19.249,0.065,-47.504,0.034,1.011,14.973033,0.002964,16.493011,0.008407,13.771814,0.003813,2.721197,,,1.451,993.626,136.903,417.746,1.0,0.4179977865248211,0.0105522931730627,0.3803690656629359,0.0159584748109845,0.909978659995486,0.0445568585022103,0.18401724809688338
-0.0487,0.3469,-0.1096,14,56.42643027296,0.2283,24.0696246507,0.1763,65222484301820800,7.4869,0.2687,18.623,0.34,-45.332,0.204,1.006,18.887249,0.003776,20.729467,0.128759,17.464661,0.010868,3.264807,,,1.693,420.475,8.434,103.369,1.0,0.1093399763346715,0.0129764480615097,0.0,0.0,0.0,,0.18659365173067222
-0.0782,0.1293,0.0528,14,56.87239647546,0.0881,24.11411246128,0.0664,66714418501518848,7.3742,0.0959,20.936,0.129,-44.538,0.089,0.917,16.853323,0.004028,17.596237,0.145492,15.508355,0.018206,2.087882,,,1.819,369.507,7.464,60.348,1.0,0.3054266892742134,0.0039875614085064,0.0,0.0,0.0,,0.18747329200859772
0.0914,-0.0363,-0.3465,13,56.78930915283,0.1762,24.25948945044,0.1187,66729021390315904,7.8745,0.1965,18.708,0.259,-44.982,0.166,1.139,17.858953,0.003563,19.745502,0.107262,16.488464,0.014185,3.257038,,,1.615,480.745,10.126,78.067,1.0,0.1790611111384535,0.0031318918696528,0.0,0.0,0.0,,0.19318537340054925
0.1465,0.1619,-0.2873,14,56.51799855172,0.0407,23.92784238006,0.0332,65216643145862144,7.0655,0.0526,18.579,0.051,-43.375,0.038,1.135,15.73245,0.002922,17.236677,0.021344,14.520493,0.00412,2.716185,,,1.467,1116.755,51.308,358.112,1.0,0.4018416677100717,0.0007411306352188,0.0,0.0075301259788937,0.0,,0.1933129095443218
-0.3344,0.1033,-0.0641,10,56.87471148664,0.1765,24.09692587396,0.1294,66714177981308800,7.37,0.1584,19.549,0.213,-44.045,0.149,0.864,17.282734,0.006226,17.504105,0.124797,15.850125,0.022497,1.653979,,,2.166,194.457,8.702,48.636,1.0,0.283968169956188,0.0048562486874106,0.0,0.0,0.0,,0.19445762667007171
-0.3379,0.2275,-0.2383,12,56.82565546007,0.1446,24.23056145404,0.084,66728128034922624,7.7154,0.1466,19.729,0.211,-46.555,0.128,0.901,17.556929,0.003643,,,,,,,,,455.485,,,1.0,2.130171016914796,1.49876799109203,0.8812907498600012,1.1868713227726395,0.4137183084653957,0.6286277428740963,0.19496554539134506
-0.3364,0.2372,-0.1987,13,56.82561830737,0.1227,24.23078024255,0.0773,66728128037119616,7.5925,0.1281,18.023,0.198,-46.548,0.119,0.892,17.05648,0.003406,18.528778,0.037558,15.18959,0.005727,3.339189,,,2.536,542.188,28.988,217.067,1.0,0.2682629129795479,0.0016832616450518,0.0,0.0,0.0,,0.1963323187039895
