Cluster,Cluster.1,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,bin_frac_05,n_members,rh,e_rh,t_relax,e_t_relax,tau,e_tau,bin_frac_ref,bin_frac_ref_05,n_systems,bin_frac_corr,e_bin_frac,bin_frac_05_corr,e_bin_frac_05
NGC_2360,NGC_2360,109.4375,-15.6277,1.036,0.009,9.106,0.029,-0.083,0.027,0.396,0.041,822,-1.65164,0.38255,2.04031,0.2,-0.08012,0.02376,2.02276,0.04698,1327,265,0.4099756690997567,0.63684,0.26352,1.38018,3.5903,0.18698,0.0,0.2639902676399027,1159.0,2.744562551452939,0.1543823171724302,48.2907746507299,6.312821982418182,26.432353136667903,3.880065844853855,0.44141193255830996,0.25522129541329724,822,0.42541849148418487,0.019276253168313377,0.2603272506082725,0.015561174868073341
NGC_2374,NGC_2374,111.0037,-13.2428,1.211,0.012,8.575,0.047,0.029,0.041,0.515,0.047,110,-1.76904,0.45343,1.34935,0.18176,0.0499,0.03563,1.65477,0.11339,257,51,0.4545454545454545,0.57632,0.29551,1.20644,2.74394,0.22874,0.10558,0.2636363636363636,160.0,3.3044004153822333,0.3740757647475873,29.540742501561954,5.809825423649119,12.72267967768824,2.8559969156587366,0.5204049214797206,0.32551340782426313,110,0.4910363636363636,0.050774604240334406,0.2953454545454546,0.04484537387765762
NGC_2383,NGC_2383,111.1719,-20.9512,2.822,0.082,8.451,0.067,-0.144,0.037,1.087,0.027,371,-2.77802,0.62611,1.63383,0.19007,0.06867,0.02755,2.07371,0.14175,763,152,0.4716981132075472,0.55515,0.26264,1.46718,2.69289,0.31633,0.0,0.2587601078167116,546.0,1.6718692891546514,0.1271599978994031,16.257236871108788,2.462182995793419,17.37613837647828,3.756533811255288,0.5493205378435074,0.3849922507673241,371,0.510854447439353,0.0335875556737988,0.3210134770889488,0.04233658097683148
NGC_2384,NGC_2384,111.2906,-21.0179,2.27,0.13,7.372,0.118,-0.13,0.123,0.91,0.04,72,-0.93798,0.23237,1.78789,0.41617,-0.10296,0.05752,1.34587,0.09667,313,62,0.7222222222222222,0.66229,0.27787,1.24479,1.47535,0.19375,0.46294,0.5,124.0,1.3324074314560426,0.270023133279054,5.65850875087407,1.8091075966436512,4.161961017613032,1.746244101467672,0.5358963431689725,0.3561842472800558,72,0.640361111111111,0.07402296790248217,0.44011111111111106,0.0705285600149172
NGC_2396,NGC_2396,111.9972,-11.7174,1.375,0.027,8.202,0.055,-0.129,0.036,0.569,0.031,322,-2.05316,0.35224,2.25163,0.29288,-0.09663,0.02702,1.68287,0.06912,670,134,0.3291925465838509,0.52345,0.26802,1.25803,5.98735,0.23323,0.00036,0.1739130434782608,428.0,4.69202406804508,0.4327824024569484,66.96533304665944,11.431791245709933,2.3776611787202886,0.5053906388282922,0.5091393501166005,0.33688980061508,322,0.41764906832298143,0.05584463216333161,0.2555,0.05117258852037218
NGC_2401,NGC_2401,112.3493,-13.9667,4.239,0.223,7.812,0.277,-0.22,0.032,1.285,0.054,130,-2.06934,0.37896,2.00901,0.26244,0.07259,0.02905,1.75292,0.10461,444,88,0.5923076923076923,0.61372,0.26104,1.66558,1.35294,0.53689,0.01552,0.3538461538461538,207.0,1.1465674454061667,0.1581187401532755,5.596452281263131,1.2836679474327226,11.590100316228204,7.8558374614883535,0.5045416395435798,0.31475254977512374,130,0.5537999999999998,0.049239345221966845,0.3390692307692308,0.04329603335554053
NGC_2414,NGC_2414,113.2877,-15.4479,4.173,0.17,7.157,0.058,-0.224,0.027,1.828,0.013,292,-1.28097,0.2404,1.28395,0.22182,0.13843,0.04951,1.97538,0.11383,1384,276,0.5034246575342466,0.59022,0.26126,,,,,0.3150684931506849,439.0,3.251712022959854,0.3267959669954957,27.43659701647433,4.958946952553478,0.5232024337754843,0.1175789373605313,0.4852924869989431,0.30248843958529575,292,0.4962191780821918,0.02964728209937503,0.3116609589041096,0.0273271091675597
NGC_2421,NGC_2421,114.0571,-20.6316,2.368,0.063,7.833,0.171,-0.109,0.034,1.447,0.038,587,-1.80302,0.25799,1.71218,0.1811,0.06183,0.02522,2.15583,0.07776,1344,268,0.5110732538330494,0.60848,0.26896,1.21263,5.87762,0.22917,3e-05,0.3304940374787052,887.0,4.0776129678342885,0.2584610440629588,69.53214153597266,9.5794004986896,0.979071467749262,0.4084185879079482,0.4393000109217459,0.2605911518347452,587,0.47707155025553666,0.02938329698201994,0.29730494037478705,0.02750989340057937
NGC_2423,NGC_2423,114.2671,-13.8403,0.901,0.009,9.048,0.021,-0.024,0.044,0.353,0.042,503,-1.41238,0.48727,1.61203,0.20693,-0.05095,0.03736,1.942,0.0748,999,199,0.489065606361829,0.58374,0.26585,1.44529,6.47062,0.19517,0.00012,0.3021868787276341,749.0,4.248560377201176,0.2121377818397887,74.57720584871694,9.29368441711697,14.975933129569992,2.001843524695873,0.4340823677655823,0.2575982853990254,503,0.46322266401590456,0.02727869361352055,0.28086481113320083,0.02382908998805089
NGC_2428,NGC_2428,114.8221,-16.5504,1.299,0.013,8.888,0.023,-0.03,0.025,0.272,0.022,218,-1.5988,0.40184,1.91511,0.22021,-0.04722,0.02898,1.75318,0.06761,461,92,0.5412844036697247,0.52811,0.24674,1.215,2.97624,0.24746,0.002,0.2981651376146789,336.0,3.384509045668563,0.2503834399305905,40.744523112584,6.080463723055238,18.96403555787499,3.002999092354129,0.5222983025861999,0.29068392214512007,218,0.5343211009174312,0.0341390792973393,0.29816513761467883,0.030982585248021353
NGC_2432,NGC_2432,115.2229,-19.0846,1.731,0.029,8.968,0.043,-0.003,0.062,0.772,0.066,274,-2.00567,0.59994,2.04121,0.26425,-0.01867,0.03175,1.80114,0.09999,705,141,0.4416058394160584,0.61648,0.25377,1.30748,2.19631,0.23069,0.00112,0.2810218978102189,395.0,1.9862194486824416,0.1387488729187038,16.85682929833974,2.4416005438657367,55.1092005702064,9.66892791653137,0.5146939114366691,0.34292915557984677,274,0.480036496350365,0.036609094729510676,0.31228467153284667,0.03171802838259921
NGC_2439,NGC_2439,115.1955,-31.6868,3.33,0.076,7.379,0.066,-0.178,0.023,1.351,0.02,774,-1.55762,0.19281,1.58914,0.1523,0.09089,0.02602,2.2834,0.0773,2656,531,0.5542635658914729,0.59578,0.26203,1.69469,6.72114,0.32393,0.0,0.3462532299741602,1203.0,3.943630195606785,0.24540696437728,60.65608504502847,8.295791331732042,0.3945714192778334,0.0806707643279006,0.475339485885726,0.2976716433773757,774,0.5148049095607236,0.02913965899651144,0.3233540051679587,0.022014304293320155
NGC_2448,NGC_2448,116.0612,-24.8213,1.07,0.018,8.117,0.186,-0.059,0.044,0.062,0.013,222,-1.69311,0.25454,1.49172,0.19034,-0.10245,0.02879,1.61747,0.05071,450,90,0.6216216216216216,0.52989,0.22324,1.18667,5.10987,0.18557,0.04593,0.3198198198198198,360.0,4.871253120181335,0.4459821868506801,75.23551718406527,12.781130357486454,1.740111548374777,0.8017444312597364,0.47276044720014715,0.27865178198229434,222,0.5485765765765765,0.05410874864549781,0.30168468468468473,0.03350519270699366
NGC_2451A,NGC_2451A,115.9537,-38.2344,0.192,0.001,7.716,0.041,0.045,0.037,0.073,0.037,419,-1.30467,0.33311,0.08628,0.21837,-0.2,0.11495,1.52452,0.08944,342,68,0.2386634844868735,0.56248,0.22665,1.15167,3.58413,0.17618,0.07259,0.1431980906921241,519.0,3.371044000158628,0.2284696981142611,66.71481676160302,9.48627283422612,0.779431049614745,0.1330315128718467,0.3173984875211653,0.218580869827078,419,0.2773842482100239,0.030154210460436155,0.18186157517899762,0.027063020019626533
NGC_2451B,NGC_2451B,116.1018,-37.8642,0.354,0.004,7.631,0.026,-0.011,0.015,0.463,0.053,411,-1.70606,0.50683,0.33304,0.43466,-0.2,0.10903,1.51336,0.10745,367,73,0.2992700729927007,0.60024,0.25006,1.21463,4.21014,0.21119,0.00933,0.1849148418491484,534.0,3.4066008983140965,0.358850184669732,66.95739147817184,12.501198664402574,0.6385596522095283,0.125200669624673,0.31065104521002834,0.21345638821741908,411,0.3055498783454988,0.022748964959747597,0.19950851581508516,0.020585504363876912
NGC_2453,NGC_2453,116.8838,-27.1877,3.838,0.089,7.457,0.218,-0.151,0.034,1.645,0.037,234,-1.80051,0.30438,1.47214,0.20404,0.09756,0.03555,1.88834,0.1156,656,131,0.5897435897435898,0.64488,0.28227,1.99306,2.30548,0.25339,0.35672,0.3888888888888889,372.0,2.0302125278281635,0.3113156366984306,17.211270123549017,4.31571022764111,1.6641293462634803,0.9337567660443672,0.5265601581707433,0.3327929894743398,234,0.5617564102564102,0.03640939959652166,0.3625982905982906,0.035751638984806246
NGC_2479,NGC_2479,118.7515,-17.7474,1.561,0.016,9.101,0.025,0.066,0.041,0.069,0.01,157,-1.29509,0.39805,2.03204,0.30365,-0.05064,0.03407,1.61005,0.05661,395,79,0.5286624203821656,0.58765,0.24944,1.24859,2.53042,0.28428,0.00261,0.3566878980891719,240.0,1.920286918031875,0.2144442278289082,14.427424390858038,2.814621506068012,87.46034637965127,17.789771119227233,0.5345185980567543,0.3408748674678418,157,0.535031847133758,0.03983872469195968,0.3534777070063694,0.03836249298028261
NGC_2482,NGC_2482,118.7954,-24.26,1.208,0.035,8.827,0.048,-0.102,0.112,0.096,0.022,152,-0.87304,0.37367,1.74945,0.23552,-0.11233,0.04636,1.50582,0.06954,313,62,0.5,0.54858,0.26293,1.21017,2.74282,0.15273,0.29287,0.2960526315789473,228.0,2.905389312697845,0.3249447435323372,28.980392242229826,5.64587451172923,23.168383896045256,5.189369216445848,0.5834170387973899,0.38365322149017966,152,0.5425723684210527,0.04633894036758482,0.342171052631579,0.044572808591217206
NGC_2489,NGC_2489,119.0574,-30.0654,1.778,0.055,8.565,0.095,0.051,0.07,1.514,0.05,428,-1.68085,0.32616,1.84384,0.19874,0.02486,0.02589,2.03303,0.07396,1136,227,0.6144859813084113,0.64556,0.2489,1.16929,2.39166,0.19682,0.00124,0.4205607476635514,691.0,2.069179103247585,0.1157273167312717,22.24398118846124,2.9020123620758937,16.51153619427654,4.205426230642867,0.47993017897685025,0.29456479937401425,428,0.5490841121495328,0.04550560543461748,0.3598481308411215,0.042716507068025544
NGC_2509,NGC_2509,120.1996,-19.0585,2.831,0.0,9.146,0.0,0.426,0.0,0.055,0.0,325,-1.3892,0.44132,1.73612,0.11876,0.09565,0.02066,2.09647,0.08988,1453,290,0.9015384615384616,0.62861,0.22483,1.06672,3.40256,0.15252,0.18315,0.6153846153846154,618.0,2.9616916910872986,0.2186440284346067,30.7329288515323,4.58129140954345,45.54031701091317,6.78859682127497,0.44352989455126324,0.2634058783811579,325,0.6697015384615383,0.1284294505025817,0.4434584615384616,0.10393642576332499
NGC_2533,NGC_2533,121.7652,-29.8694,2.532,0.1,9.001,0.044,-0.032,0.055,1.04,0.1,181,-0.84345,0.73749,1.68758,0.24865,0.03958,0.05795,1.74566,0.15211,632,126,0.6850828729281768,0.67887,0.24875,1.27264,2.78524,0.2378,0.0453,0.4861878453038674,305.0,3.1614593022272306,0.236502821324523,29.09199387933536,4.3665504874460055,34.452957821837586,6.239016536764126,0.5319521954262398,0.30594295298620905,181,0.6134696132596685,0.05473693432028218,0.4006022099447514,0.06384153938567536
NGC_2539,NGC_2539,122.6456,-12.8636,1.239,0.009,8.89,0.019,-0.005,0.023,0.135,0.011,695,-1.42431,0.30103,2.1311,0.21123,-0.12539,0.02532,1.90727,0.04348,1152,230,0.4431654676258992,0.5673,0.27265,1.2801,5.53383,0.20396,0.0,0.2503597122302158,1003.0,3.862658057807788,0.2046568107732629,76.69370418467285,9.786069399919612,10.121392947190897,1.3652850448320817,0.43367092848666067,0.2571500324346512,695,0.43948633093525175,0.019009791128031268,0.25399136690647484,0.016510867169427873
NGC_2546,NGC_2546,123.0965,-37.6366,0.903,0.005,8.244,0.03,0.023,0.036,0.536,0.039,305,-1.15542,0.23769,1.63997,0.27511,-0.11285,0.04063,1.69708,0.05406,558,111,0.4229508196721311,0.50372,0.26806,1.05759,3.40118,0.14888,0.05939,0.2032786885245901,434.0,3.6554303798950696,0.2818781945134334,51.02813587242832,7.784410251082705,3.4370851920330923,0.5755821525109339,0.4803654770358861,0.28592368201625523,305,0.4522327868852459,0.03263301323721968,0.2458098360655738,0.03308129088513606
NGC_2547,NGC_2547,122.4891,-49.1475,0.384,0.004,7.551,0.095,-0.032,0.076,0.352,0.132,391,-1.54343,0.4094,0.38727,0.35876,-0.2,0.09329,1.51125,0.09175,362,72,0.2429667519181585,0.66313,0.22961,1.35171,1.98494,0.28513,0.00019,0.1713554987212276,486.0,1.700344737900242,0.1371329352582574,22.02365033265629,3.448989909739684,1.6147700912307958,0.4344134237233347,0.38071126715157416,0.26226915003831974,391,0.31137595907928384,0.04453071420942498,0.21770332480818416,0.032140136697787265
NGC_2548,NGC_2548,123.3641,-5.7408,0.747,0.004,8.714,0.032,-0.002,0.026,0.127,0.016,600,-1.3284,0.23545,1.68828,0.17444,-0.17089,0.02729,1.81951,0.03918,920,184,0.4433333333333333,0.57673,0.26319,1.24953,5.90539,0.16562,0.00125,0.2483333333333333,866.0,4.55897672893257,0.2239880965018655,97.39877883255556,12.099117305045182,5.314305149969272,0.7675513828612076,0.4435988569672847,0.2709912061841015,600,0.4450000000000001,0.02028089778128214,0.25988666666666665,0.018718655974227463
NGC_2571,NGC_2571,124.7314,-29.7765,1.248,0.023,7.419,0.166,-0.038,0.043,0.435,0.028,212,-1.53248,0.1682,2.02277,0.27943,-0.14599,0.03041,1.50247,0.04147,345,69,0.4386792452830189,0.67164,0.27233,1.43024,2.9008,0.18143,0.0625,0.2735849056603773,305.0,2.172950884006515,0.2387052385550073,22.43706007698886,4.324727960219934,1.1695910847410005,0.5006770712064175,0.5939946792942149,0.4212266890469319,212,0.5163301886792453,0.05528039995339793,0.34754245283018864,0.05106511369234321
NGC_2587,NGC_2587,125.8386,-29.5016,2.751,0.079,8.831,0.037,-0.006,0.05,0.223,0.025,324,-2.57535,0.49943,1.97036,0.23337,-0.00137,0.0223,1.83408,0.0748,649,129,0.4722222222222222,0.66813,0.26828,1.31929,10.00569,0.29853,0.0,0.3148148148148148,477.0,7.36096311893382,0.7404366217682445,145.92946789420583,26.36571672739989,4.643623507912347,0.9275808713811045,0.5093477462772664,0.3440104840390743,324,0.49245679012345683,0.02972958705210477,0.3301728395061728,0.02697013696096614
NGC_2645,NGC_2645,129.7883,-46.2335,1.707,0.046,7.318,0.086,0.001,0.088,1.439,0.028,124,-1.39718,0.24717,1.61053,0.19837,0.0279,0.03474,1.60601,0.08847,348,69,0.7419354838709677,0.60015,0.27133,0.99675,1.27728,0.12333,0.89118,0.4193548387096774,216.0,1.5447286917454706,0.1982110041264523,10.216728964475443,2.2119553711685773,2.035579777377868,0.5972493412093487,0.5525218759646374,0.3710431142525944,124,0.6549112903225808,0.06569054787697104,0.40347580645161285,0.045730561983961415
NGC_2659,NGC_2659,130.6271,-45.009,1.909,0.031,7.543,0.18,0.003,0.055,1.598,0.048,117,-1.33681,0.24443,1.72548,0.2851,-0.03725,0.04023,1.51807,0.06807,404,80,0.717948717948718,0.61266,0.24284,1.52175,2.02279,0.36906,0.00093,0.4871794871794871,201.0,1.3693497523914004,0.1464374981098168,7.485375886864705,1.4110292911320597,4.66429903795821,2.1237448289204632,0.5322607714451069,0.35085969491147023,117,0.635068376068376,0.06613170121869265,0.4291794871794872,0.059605794180500396
NGC_2669,NGC_2669,131.6434,-52.9315,1.11,0.009,8.114,0.073,-0.003,0.034,0.866,0.06,263,-2.34256,0.47628,1.49599,0.25559,-0.03321,0.03471,1.72858,0.0935,509,101,0.4106463878326996,0.49119,0.2569,1.26464,2.94704,0.25963,0.00023,0.2015209125475285,371.0,1.893123785727648,0.1656135741706472,17.55605486532457,2.8881060699969403,7.405818607922513,1.7418100558628278,0.5100531516802201,0.2837482953536733,263,0.4624562737642585,0.04185555650400458,0.24391254752851713,0.033806577510155915
NGC_2670,NGC_2670,131.3951,-48.7828,1.394,0.019,8.098,0.054,0.148,0.073,1.417,0.04,264,-1.9032,0.22953,2.3192,0.25061,-0.04158,0.02084,1.73734,0.0525,562,112,0.5416666666666666,0.68988,0.23353,1.15501,3.75117,0.22498,0.00216,0.4128787878787879,407.0,2.393764555643977,0.1935479024687816,25.587104475816357,4.016312161632859,4.897549764279988,0.9807181984371822,0.4967031284795575,0.27882397432859785,264,0.5225,0.033005895787248406,0.3482689393939394,0.04901813183547472
NGC_2671,NGC_2671,131.5587,-41.878,1.335,0.022,8.617,0.314,-0.02,0.036,2.823,0.071,339,-1.49579,0.51111,1.91699,0.25419,0.04249,0.03697,1.95623,0.12133,943,188,0.5752212389380531,0.68524,0.24727,1.17909,1.6277,0.19202,0.01086,0.4188790560471976,534.0,1.6957690083903203,0.1498501748610906,14.670464601291362,2.433093164423252,28.21994299916644,20.933265579964072,0.5316856721747988,0.3555441815452362,339,0.5556578171091446,0.029356062243327548,0.38919469026548675,0.0319091976103629
NGC_2682,NGC_2682,132.8347,11.8133,0.842,0.005,9.578,0.021,-0.045,0.041,0.164,0.029,994,-0.10267,0.41061,1.74518,0.1566,-0.15141,0.04361,2.13024,0.03106,1843,368,0.5603621730382293,0.64461,0.26301,1.26323,2.78005,0.18717,0.0,0.3752515090543259,1551.0,2.6774576166965245,0.1006458856178787,50.44326001978139,5.783788897714119,75.02341929698558,9.335787270131268,0.43695053022443053,0.2608257486029954,994,0.5012022132796781,0.0382880948585456,0.32029678068410466,0.035648500669181946
NGC_2818,NGC_2818,139.0406,-36.6171,2.908,0.093,9.099,0.031,-0.097,0.07,0.535,0.087,404,-1.42031,0.94336,1.40377,0.19135,0.06138,0.04871,1.98656,0.16898,1100,220,0.5693069306930693,0.59828,0.27856,1.39322,5.91857,0.22499,0.00055,0.349009900990099,634.0,4.4968153248455565,0.3554277679030127,67.48062173884783,10.466336414669604,18.613194889575137,3.177984698853788,0.48467725180388715,0.30027935839462744,404,0.5292128712871288,0.034505181500266734,0.32691584158415843,0.027328585454345643
NGC_2866,NGC_2866,140.5226,-51.0991,2.37,0.048,8.045,0.132,-0.015,0.035,2.052,0.033,159,-1.92317,0.54127,1.43526,0.21573,0.05442,0.04354,1.72923,0.1499,364,72,0.5723270440251572,0.52309,0.27606,1.55331,1.0312,0.5259,1e-05,0.3081761006289308,250.0,0.7445394908117632,0.1013541598845578,3.746113527658301,0.8499387950118845,29.608681292575437,11.2301359447634,0.5536945477413584,0.3517428347564182,159,0.5691635220125786,0.03936133763313183,0.33002515723270437,0.03814074967920302
NGC_2910,NGC_2910,142.6338,-52.9214,1.22,0.011,8.017,0.111,0.051,0.061,0.79,0.059,196,-1.92757,0.34918,1.91163,0.25471,-0.07136,0.02891,1.56042,0.07037,419,83,0.4030612244897959,0.54222,0.22888,1.15891,0.98727,0.18144,0.06864,0.2244897959183673,275.0,1.1848007354072088,0.1112648153998092,7.553654340157205,1.300742620172978,13.767113492347272,4.242810831510258,0.5014021563074359,0.30998310958742825,196,0.4542091836734694,0.044883618496304366,0.2675204081632653,0.03780267720248579
NGC_2925,NGC_2925,143.3434,-53.4141,0.738,0.005,8.32,0.194,0.008,0.05,0.26,0.074,134,-1.75871,0.49444,1.41957,0.2602,-0.09419,0.04834,1.49463,0.09644,219,43,0.4253731343283582,0.66531,0.27452,1.10692,1.43568,0.14486,0.48315,0.2835820895522388,191.0,1.50735406801841,0.1373094622022362,11.288919621533546,1.8993723170132368,18.50749408179611,8.83431235609276,0.49618117600847694,0.2856851079623122,134,0.46335820895522384,0.04683430796672894,0.291044776119403,0.038937693056700175
NGC_2972,NGC_2972,145.0513,-50.3309,1.816,0.056,8.631,0.078,0.029,0.032,1.575,0.084,121,-1.60761,0.61309,1.48729,0.28479,0.02269,0.0512,1.53997,0.13922,335,67,0.4958677685950413,0.56679,0.24855,1.32949,1.06176,0.34346,0.00361,0.2809917355371901,181.0,1.1725746593990294,0.0979946852291759,6.009039201428271,0.963598041388031,71.15328621087382,17.13176464689093,0.5298223245318302,0.3602920631966338,121,0.5161487603305784,0.046339851800801656,0.3226198347107438,0.046208556059234344
NGC_3033,NGC_3033,147.1585,-56.4067,1.689,0.034,8.841,0.065,0.04,0.022,1.028,0.079,147,-1.29606,0.65128,1.77169,0.3219,-0.04291,0.05578,1.57194,0.1255,441,88,0.5986394557823129,0.6489,0.25662,1.06205,3.19338,0.29825,0.00298,0.4285714285714285,235.0,2.995390237519791,0.3450859095699598,26.167574053483445,5.221560515175784,26.499430348387943,6.609894678436159,0.5400922702233195,0.339448800925249,147,0.5748163265306122,0.04328355190675864,0.38729931972789117,0.047702798556719876
NGC_3228,NGC_3228,155.4033,-51.7725,0.461,0.014,7.721,0.128,-0.001,0.067,0.205,0.071,170,-1.24632,0.37224,0.63886,0.42295,-0.2,0.10406,1.45837,0.08432,228,45,0.5,0.6618,0.2571,1.08348,5.323,0.14846,0.37657,0.3352941176470588,255.0,3.028234807288828,0.4521115252782526,39.43243432199824,9.650181285271463,1.333971070858428,0.5110303754980794,0.5205870312600887,0.3838606417410986,170,0.5116882352941177,0.038651504355294325,0.3616117647058823,0.03872695622179417
NGC_3255,NGC_3255,156.6343,-60.6762,4.777,0.145,8.546,0.135,-0.036,0.03,1.305,0.091,225,-1.95807,0.69208,1.6429,0.21762,0.11083,0.04155,1.91747,0.20145,992,198,0.6355555555555555,0.57036,0.27029,,,,,0.3644444444444444,368.0,1.4179442790631862,0.1527096719913978,8.098972538250402,1.5378906094808578,43.40802970598097,15.811741311317766,0.5369672073967674,0.3619742643009912,225,0.5878533333333333,0.04269657899513165,0.3644444444444445,0.032084935292163705
NGC_3293,NGC_3293,158.9447,-58.2172,2.283,0.068,7.145,0.039,0.017,0.036,0.947,0.017,560,-1.12052,0.16411,1.54929,0.18884,0.05895,0.03571,2.13388,0.07836,1975,395,0.6071428571428571,0.60395,0.27507,1.23238,2.80812,0.21812,0.00421,0.3892857142857143,900.0,1.912968553010674,0.1277836529225563,18.65513805791536,2.640847077287124,0.7485167661160557,0.1254827829932554,0.4673908633996051,0.2907523924092246,560,0.5415785714285715,0.04459550247623488,0.3419392857142857,0.03530721214181892
NGC_3496,NGC_3496,164.8725,-60.3359,2.158,0.038,8.734,0.024,0.153,0.039,1.553,0.045,812,-1.72631,0.46619,1.59247,0.18101,0.07914,0.03054,2.27018,0.11306,2044,408,0.6354679802955665,0.65522,0.26685,1.50022,4.02703,0.26383,0.0,0.4248768472906404,1328.0,3.325220671893596,0.1687596043199164,58.16620234439817,7.301245144423055,9.318141266855848,1.2779832620361198,0.4907271601883048,0.31233173650462503,812,0.5670911330049261,0.04504383433082156,0.36886699507389165,0.03683273104130963
NGC_3590,NGC_3590,168.2482,-60.7877,2.259,0.109,7.151,0.035,-0.041,0.071,1.615,0.032,203,-1.38487,0.22825,1.68695,0.21428,0.08379,0.03591,1.84508,0.10533,735,147,0.6009852216748769,0.61262,0.25185,1.49491,1.36771,0.27514,0.10625,0.3940886699507389,325.0,1.1052896115607287,0.1405410119189257,5.864763249576333,1.263006488187744,2.4140680871633773,0.5550920069417133,0.5362208760420953,0.3463148053635273,203,0.571847290640394,0.03896660020904334,0.3739408866995074,0.036561816089820995
NGC_3680,NGC_3680,171.4281,-43.2623,1.013,0.009,9.302,0.041,-0.137,0.06,0.31,0.102,103,-0.78748,86031423.36732,1.30762,0.42774,0.09156,2975763.09887,1.72023,14111561.35806,366,73,0.5339805825242718,0.74223,0.24879,2.10403,3.14603,0.56288,0.0,0.3980582524271844,158.0,2.1476322623824946,0.2914653838977624,12.846976998742583,2.912243987330466,156.0267468028743,38.31387057166121,0.5548082083781916,0.363648078262314,103,0.5486990291262135,0.04939144407653426,0.3882621359223301,0.04888089738711755
NGC_381,NGC_381,17.0977,61.5999,1.119,0.011,8.548,0.095,-0.011,0.048,1.436,0.047,175,-1.85086,0.49871,1.99026,0.26609,-0.01218,0.03231,1.68737,0.09854,369,73,0.5257142857142857,0.59785,0.22378,1.40119,1.38889,0.18571,0.10108,0.32,267.0,1.3829185065753482,0.1572926406920243,9.91728287482074,1.9557916821455648,35.61289662198337,10.48868348202705,0.5526690513368118,0.3513536860881759,175,0.5401257142857142,0.03828477683896472,0.33727428571428575,0.036211835250990775
NGC_3960,NGC_3960,177.6381,-55.6779,2.098,0.078,8.975,0.041,0.021,0.079,1.098,0.142,441,-2.13442,0.71637,1.61618,0.18875,0.08846,0.02938,2.15018,0.14384,1152,230,0.5510204081632653,0.62897,0.27178,1.11032,2.13903,0.16861,0.01201,0.3786848072562358,684.0,2.276186353501776,0.1289701145806847,25.27291718466517,3.3134292621208115,37.35464605798454,6.034972859426475,0.4800895877981429,0.2948329434171475,441,0.5170090702947846,0.03098480271972123,0.33761451247165536,0.03281948434077485
NGC_433,NGC_433,18.7876,60.1316,1.817,0.058,7.856,0.07,-0.104,0.052,2.242,0.05,192,-2.17442,0.36102,1.98408,0.2622,0.03526,0.02656,1.78091,0.08932,459,91,0.5052083333333334,0.77364,0.25223,1.40166,1.44786,0.13629,0.45722,0.4010416666666667,289.0,1.5321861664388707,0.1112114014355119,11.03718852492495,1.6251404836325023,6.503416061530419,1.4197656032343504,0.5147420256328754,0.27703415859272984,192,0.5104166666666667,0.036082434067693125,0.3440677083333334,0.04949042379253134
NGC_4337,NGC_4337,186.0171,-58.1258,2.367,0.044,9.172,0.012,0.047,0.029,1.291,0.037,320,-2.40934,1.7616,1.56847,0.15589,0.13975,0.0424,2.20965,0.39723,1049,209,0.628125,0.66664,0.27049,1.36976,2.03239,0.22813,0.01438,0.4375,521.0,2.1234091021431047,0.1489032542848315,19.103322404383324,2.7675547098793043,77.78414721965096,11.471947572312526,0.5225054450254207,0.34437462662879453,320,0.5758312499999999,0.04021646980230084,0.39415625,0.0380518124363019
NGC_436,NGC_436,18.9962,58.8231,2.829,0.059,7.924,0.105,-0.088,0.057,1.595,0.026,209,-1.76331,0.35711,1.46119,0.19827,0.07987,0.03712,1.87045,0.11894,829,165,0.6842105263157895,0.5588,0.26208,1.38297,2.85475,0.19777,0.23074,0.3923444976076555,352.0,2.020146781177691,0.186400943531411,14.54031066358227,2.478689540024724,5.773329098269637,1.7079056401614443,0.5523698013457732,0.3701831822545877,209,0.6208373205741627,0.048864506264320394,0.3852344497607656,0.03420418691763026
NGC_4439,NGC_4439,187.1215,-60.1015,1.78,0.056,7.723,0.055,0.055,0.07,1.234,0.032,95,-1.46385,0.43637,1.14513,0.29581,-0.01164,0.07023,1.43904,0.14172,282,56,0.5157894736842106,0.47265,0.26546,1.15248,1.49991,0.28997,0.03048,0.231578947368421,144.0,1.5479364713842705,0.3224955089887901,8.349120658517752,2.7376995153662125,6.329352196342518,2.224823087421053,0.5233765395463835,0.334341789838382,95,0.5263157894736842,0.05127333281651806,0.2843473684210526,0.05098051787782103
NGC_4463,NGC_4463,187.4405,-64.7994,1.684,0.043,7.492,0.181,0.134,0.045,1.615,0.062,157,-1.4612,0.23291,1.90783,0.26018,0.03235,0.03259,1.66845,0.08799,555,111,0.5286624203821656,0.6114,0.2587,1.03103,1.1676,0.11516,0.72791,0.3375796178343949,240.0,1.3953625384847637,0.1603737512632778,7.539147968476033,1.5025767962179672,4.117918365722051,1.9023591777985327,0.5095764456409085,0.2736273287689909,157,0.5254203821656052,0.03996577408521402,0.30980891719745224,0.04207037963534509
