Cluster,RA_ICRS,DE_ICRS,dist,e_dist,age,e_age,FeH,e_FeH,Av,e_Av,Nc,alpha_high_int,alpha_high_er_int,alpha_low_int,alpha_low_er_int,Mc_int,Mc_er_int,offset_int,offset_er_int,mass_total,e_mass_total,bin_frac,average_ratio,str_average_ratio,segr_ratio,segr_ratio_std,mass_seg,mass_seg_pval,n_members,rh,e_rh,t_relax,e_t_relax,bin_frac_05,bin_frac_corr,bin_frac_05_corr,er_bin_frac,er_bin_frac_05,tau,e_tau
Teutsch_126,333.4545,55.6993,1.921,0.043,7.997,0.076,0.051,0.057,1.358,0.047,210,-2.13913,0.29954,2.04334,0.25741,-0.03647,0.02474,1.63835,0.06453,483,96,0.45604395604395603,0.72736,0.26336,1.15888,3.98828,0.25163,0.00201,321.0,3.0959880579949264,0.34936052311081794,33.58407496316752,6.591949420769668,0.43956043956043955,0.3695675271642518,0.3453550558153442,0.11280953815424294,0.1158944212246856,2.957104072421552,0.77761372541984
Teutsch_13,100.979,1.4142,3.722,0.101,7.438,0.111,-0.297,0.014,2.147,0.04,166,-2.01797,0.34976,1.89401,0.23241,0.1495,0.02822,1.97559,0.13585,688,137,0.4931506849315068,0.68541,0.23597,,,0.66871,0.07817,258.0,5.972630161045287,0.6559454289579079,63.45612334984996,12.214526438882773,0.4726027397260274,0.3262837326086604,0.2860434532952104,0.11324824451100814,0.09935840503690645,0.43204249285965296,0.1382375441839162
Teutsch_132,77.5143,38.8156,3.122,0.142,7.219,0.068,-0.212,0.039,2.207,0.059,62,-1.63146,0.46984,1.95104,0.40785,0.04135,0.05062,1.39538,0.1626,309,61,0.5384615384615384,0.73106,0.25404,,,,,100.0,1.6453540388244559,0.3972166270812692,6.6699262901449,2.5034693811753117,0.5384615384615384,0.371594586138692,0.35190225203072145,0.18988273098100983,0.1869629002797602,2.482441171675315,1.0095748462870513
Teutsch_35,294.2069,35.6896,0.491,0.0,8.0,0.0,-0.01,0.0,0.031,0.0,149,-1.77353,0.2708,1.05648,0.18234,-0.1318,0.03268,1.45281,0.04389,193,38,0.5378151260504201,0.60581,0.24389,1.13015,4.16828,0.17476,0.36403,243.0,2.885448726650077,0.44568974594826405,38.387886412722935,9.663733538760086,0.4957983193277311,0.5198273551223906,0.47682010979224765,0.27272988364135486,0.2520693418921288,2.604988431112396,0.6557775491770619
Teutsch_38,131.5044,-38.0093,0.639,0.001,7.842,0.1,-0.004,0.065,0.262,0.059,180,-1.90142,0.38679,1.07083,0.44167,-0.2,0.05814,1.35238,0.09236,296,59,0.7852760736196319,0.75174,0.18719,1.10183,6.43608,0.07765,0.9721,325.0,6.647111954072257,0.9370019668145187,136.29617154232633,31.860031734704894,0.754601226993865,0.7672883026916024,0.7356230174583815,0.39390306596237623,0.35361350374878003,0.5099367867225519,0.16731895008712144
Teutsch_61,113.6625,-19.7875,2.454,0.096,7.427,0.247,-0.113,0.051,2.011,0.052,89,-1.86285,0.33179,1.32641,0.2027,0.05917,0.03746,1.46888,0.10691,349,69,0.39705882352941174,0.55881,0.25853,0.65194,0.87138,0.14925,0.78261,137.0,1.5009804011575323,0.18194087620106014,6.90264624922417,1.4285533047074597,0.39705882352941174,0.2301918712065653,0.21049953709859476,0.1321240633465553,0.12404968846647767,3.8724371960445523,2.3436879373036414
Tombaugh_1,105.1289,-20.5783,2.372,0.048,9.121,0.026,-0.095,0.057,0.869,0.065,341,-2.04914,0.67262,2.16353,0.19858,0.05235,0.024,2.01566,0.11845,810,162,0.45182724252491696,0.76116,0.25994,1.5239,2.26343,0.26586,5e-05,517.0,2.3934724395891505,0.16691741420732897,25.85392135451927,3.7414842748871457,0.43853820598006643,0.4048787823160139,0.3904654010358125,0.12382183754168014,0.12035816557766597,51.10619840094833,8.003774917251276
Tombaugh_5,56.977,59.0395,1.545,0.03,8.353,0.097,0.02,0.028,2.505,0.027,614,-1.69668,0.2829,1.87119,0.18755,0.04192,0.02415,2.15666,0.07241,1544,308,0.6274131274131274,0.67949,0.24546,1.34852,4.94403,0.1508,0.018,1035.0,3.813569961267896,0.17400079239645178,66.71146935338045,8.069690170365595,0.6081081081081081,0.4804676723584116,0.44242637951435415,0.0688024254902271,0.07214505316375926,3.3790879349567193,0.8583007282119208
Trumpler_1,23.9179,61.2871,2.424,0.049,7.42,0.075,-0.046,0.05,1.815,0.022,147,-1.22464,0.17716,1.68581,0.19299,0.0613,0.03131,1.72354,0.07188,557,111,0.543859649122807,0.57362,0.23392,1.32742,1.4441,0.2381,0.23251,242.0,1.2188088799375827,0.20768517199703554,6.18342650096943,1.6963311067977975,0.5,0.42878969023752955,0.3747371129683456,0.15230799177269752,0.14128245629284744,4.253738588924783,1.3789131214497337
Trumpler_12,151.6243,-60.2906,3.121,0.125,8.891,0.021,-0.02,0.055,0.782,0.049,303,-1.5378,0.60118,1.95738,0.26476,0.01625,0.03826,1.84828,0.11627,711,142,0.45098039215686275,0.60399,0.24879,1.14598,2.28753,0.21668,0.02026,466.0,2.4951319803810628,0.1545097497369515,27.000403062795012,3.682347503761353,0.43529411764705883,0.40403193194795967,0.3872213127028049,0.1376562398425189,0.12339911889584264,28.815738388435143,4.169625409213448
Trumpler_14,161.0047,-59.5491,2.271,0.099,6.72,0.061,0.025,0.056,1.786,0.027,491,-1.16849,0.12809,2.41181,0.32556,0.06825,0.02464,2.07858,0.0625,1994,398,0.5743243243243243,0.81024,0.20883,1.12524,1.19233,0.17162,0.06041,793.0,1.277797788062709,0.09798625394966023,9.126878544073492,1.3898889036782216,0.5698198198198198,0.45925436543904685,0.4445569327881654,0.0714412283326639,0.07313991305902824,0.5750130865832046,0.11912511248493476
Trumpler_15,161.1859,-59.3719,2.296,0.115,6.906,0.051,0.013,0.041,1.637,0.059,316,-1.38681,0.15076,1.86049,0.21305,0.05461,0.0263,1.94673,0.06358,1052,210,0.6150943396226415,0.75199,0.24262,1.06596,1.20857,0.23977,0.01873,530.0,1.5027930138463412,0.14667935028275955,11.516866749043437,2.0406947635708965,0.6037735849056604,0.500024380737364,0.47851069787400596,0.11230717213682942,0.10066992590846091,0.6993034292646989,0.14865286894496205
Trumpler_19,168.61,-57.5744,2.357,0.049,9.59,0.045,0.039,0.035,0.629,0.063,781,-0.59271,1.24388,1.80482,0.14993,0.0202,0.03849,2.13063,0.09987,2684,536,0.537521815008726,0.64738,0.26163,1.14517,5.73551,0.13998,0.00109,1297.0,3.7969663856790965,0.14371079873696163,60.71891840825309,6.974333701335527,0.5287958115183246,0.4905733547998229,0.48072300657407063,0.1022783432331753,0.10323189881056377,64.07313489652022,9.911632232116483
Trumpler_2,39.2675,55.8947,0.669,0.002,8.027,0.155,-0.042,0.037,1.189,0.044,263,-1.78901,0.42429,1.64675,0.34975,-0.07505,0.04519,1.77987,0.09631,498,99,0.39655172413793105,0.60872,0.22053,1.18217,3.44233,0.22773,0.0024,386.0,2.743340643238482,0.28245324759942786,31.95997762176284,5.869805367258489,0.36637931034482757,0.3100752952582268,0.2721739265997322,0.08578287371481887,0.0752268367409548,3.3296112745075774,1.3364543284371357
Trumpler_21,203.0571,-62.7919,1.264,0.025,7.802,0.12,0.073,0.054,0.828,0.036,125,-1.69402,0.38053,1.33541,0.21869,0.022,0.04386,1.6083,0.11698,253,50,0.38,0.524,0.26767,1.01719,1.1429,0.1338,0.58092,188.0,1.1066701116600437,0.1128329194868185,6.527270417893414,1.188493586976438,0.36,0.3330515397910969,0.31192719505574606,0.16781498264457795,0.15957739689567565,9.711099290743022,3.213492353215245
Trumpler_3,48.021,63.1954,0.659,0.004,7.748,0.113,0.025,0.054,1.1,0.052,298,-2.057,0.33259,1.59832,0.22834,-0.11659,0.03047,1.67914,0.06515,444,88,0.4015748031496063,0.62715,0.24543,1.15226,3.3126,0.15394,0.074,444.0,2.6134663437576515,0.2143880433465107,35.22344859025428,5.56502242194988,0.36220472440944884,0.31509837426990206,0.2679993406643535,0.08088609132193254,0.07553384821202067,1.5891618336598246,0.4837461951389519
Trumpler_32,274.2983,-13.332,1.605,0.031,8.874,0.036,0.079,0.033,2.431,0.02,566,-1.6662,0.42366,2.08815,0.19236,0.05121,0.0236,2.12673,0.08871,1422,284,0.5544147843942505,0.74902,0.2573,1.13232,2.20989,0.16045,0.01189,915.0,2.276950239818116,0.0997516660067092,28.94419628647116,3.460038625477122,0.5400410677618069,0.3875478320714041,0.35348178133098995,0.054282602937181255,0.06941973923265199,25.848688044617013,3.760204981527304
Trumpler_33,276.1694,-19.72,1.333,0.024,7.836,0.154,0.061,0.096,1.488,0.081,107,-1.35373,0.32926,1.44779,0.28315,-0.02758,0.05107,1.47234,0.10056,313,62,0.46987951807228917,0.57382,0.27799,1.07978,1.16156,0.17785,0.33598,170.0,1.2893133918032593,0.1853703252421399,6.832165910124744,1.6213866079331907,0.4457831325301205,0.3834030891925849,0.3515777487850251,0.17107024156897938,0.16314373619943187,10.033249125827306,4.281024094058388
UBC_118,282.6416,9.7908,1.435,0.027,8.34,0.111,0.091,0.054,1.558,0.059,193,-1.90597,0.59937,1.62655,0.26168,0.00221,0.04531,1.7277,0.1374,412,82,0.3522012578616352,0.54024,0.26643,1.26909,3.20781,0.31092,0.00015,283.0,3.0127722437822406,0.25108728746398234,31.594342350234488,5.04827794337712,0.32075471698113206,0.2371312989763577,0.19549182994947767,0.09001401153182804,0.08361463035448854,6.924536044135493,2.0872128735147313
UBC_133,303.7123,28.3677,1.45,0.035,7.813,0.174,0.187,0.052,2.964,0.034,185,-1.74656,0.24176,1.92657,0.24627,0.02364,0.0251,1.76183,0.06441,710,142,0.7225806451612903,0.69678,0.22669,1.0035,4.04972,0.23649,0.02889,327.0,3.046054361269058,0.26216496183853355,27.43308686994167,4.479829358113818,0.6903225806451613,0.5756351901065745,0.5246408520514073,0.1509276362142915,0.14784701980134798,2.3698743543710896,1.0253294516123117
UBC_136,304.4793,32.606,1.348,0.022,8.223,0.161,0.18,0.085,2.483,0.095,221,-1.83575,0.31813,2.02623,0.25877,-0.02534,0.02747,1.76851,0.07021,710,142,0.6683937823834197,0.74846,0.23485,1.29987,4.07766,0.18156,0.05194,378.0,4.142765007899644,0.31798090919637095,48.845087031057666,7.448794271850941,0.6632124352331606,0.5015268300605733,0.47665314880234366,0.11894891474879321,0.10898933966296682,3.4212051116792237,1.371413623012558
UBC_151,312.0139,47.4341,1.628,0.022,8.213,0.207,0.129,0.055,1.144,0.064,197,-1.74898,0.45115,1.90722,0.35155,-0.03849,0.03941,1.71344,0.09017,413,82,0.45930232558139533,0.68176,0.2505,1.01031,3.72381,0.17503,0.08751,301.0,5.505586548273088,0.3554199375924286,81.84511152072929,11.350279636032093,0.436046511627907,0.3728258967016911,0.3418411278828116,0.12820647115300648,0.10058921054930003,1.9952956475362864,0.9904651876775113
UBC_152,314.3412,47.3672,1.281,0.026,8.001,0.225,0.155,0.074,1.864,0.092,50,-1.64265,0.91828,1.37034,0.42915,0.07545,0.08077,1.5209,0.26555,172,34,0.46808510638297873,0.6527,0.23831,1.24954,1.84429,0.21429,0.53701,75.0,2.0078139073549424,0.30895305495221514,9.802934173199851,2.4613651359084607,0.46808510638297873,0.35301514749770124,0.34282221935132434,0.200883210170418,0.200883210170418,10.224543186448106,5.886460821143143
UBC_154,317.0953,46.325,2.936,0.147,8.833,0.076,-0.005,0.046,1.734,0.091,220,-2.01125,0.64183,1.95049,0.25601,0.04804,0.03331,1.79961,0.13628,536,107,0.4734042553191489,0.77305,0.2725,0.6592,4.72437,0.21205,0.19062,341.0,6.933328267699795,0.5983882535508953,112.10229859227798,18.325341118578827,0.4627659574468085,0.35833429643387144,0.3375030704151541,0.09541275283817673,0.0956606791230205,6.072751114316899,1.4542450110597696
UBC_157,328.7513,49.712,1.149,0.011,8.254,0.086,0.001,0.022,0.893,0.028,77,-2.08215,0.99212,1.52583,0.31109,-0.04765,0.06183,1.27112,0.1631,183,36,0.2786885245901639,0.32955,0.2466,1.33928,1.54334,0.33037,0.02326,110.0,2.17961097831745,0.19610827871633674,14.169953464393116,2.366394225914945,0.21311475409836064,0.23174006438126082,0.16504194915410672,0.15068935842230954,0.11874635421690576,12.66576937844158,3.28095066938696
UBC_162,327.7942,53.0065,2.044,0.057,7.73,0.385,0.005,0.031,1.948,0.058,294,-2.28273,0.30687,2.24433,0.24134,-0.02303,0.02107,1.78188,0.07065,714,142,0.7182539682539683,0.76262,0.23194,1.14684,4.87658,0.14965,0.07426,517.0,6.6768827958713715,0.5299797007551609,128.30329495509812,19.903253830974585,0.6984126984126984,0.6031840093686908,0.573149811381044,0.14190853207024876,0.1262748009336544,0.41856430620756585,0.37669348350132814
UBC_166,334.2468,54.2546,2.96,0.111,7.389,0.12,-0.037,0.043,1.477,0.039,437,-1.88539,0.24667,1.91607,0.22041,0.05366,0.02621,2.04562,0.07539,1287,257,0.45054945054945056,0.64946,0.26943,1.17,4.51696,0.16623,0.07355,674.0,6.527848740537817,0.3722782358337809,114.73101596142062,15.08470528800726,0.42857142857142855,0.3640730216697463,0.3343660448263332,0.08347492034880441,0.07296672892448618,0.21346130523835571,0.06531847166229009
UBC_169,342.6267,49.4942,1.372,0.03,8.475,0.049,-0.121,0.045,0.591,0.077,59,-1.58943,0.38401,1.66884,0.32007,-0.11263,0.04215,1.22452,0.07136,136,27,0.4186046511627907,0.49566,0.2695,1.51537,2.90865,0.42024,0.00886,93.0,1.8913466586302319,0.40731100062973336,11.754668638229438,3.9723736809729147,0.3953488372093023,0.37165619095388763,0.3472760322650484,0.222387337291246,0.21124495605544114,25.397420470098716,9.048518751425497
UBC_172,343.3946,54.3292,2.456,0.032,8.35,0.153,-0.073,0.037,1.231,0.047,316,-2.66128,0.459,1.92798,0.25383,-0.02545,0.02502,1.71682,0.08065,982,196,0.4981549815498155,0.67563,0.26264,1.26221,6.00527,0.23608,0.00023,496.0,7.307854706808245,0.5674303341839438,121.12600658141687,18.57796496421119,0.47232472324723246,0.4116785526701113,0.3781193395021371,0.09997086880399164,0.10250367497138091,1.8482580262922677,0.7101657981749285
UBC_175,344.432,54.3751,1.274,0.019,8.655,0.174,-0.016,0.112,1.076,0.176,98,-1.42136,0.73996,1.46352,0.36288,0.01061,0.06711,1.59602,0.16139,299,59,0.5348837209302325,0.59746,0.23229,1.08235,2.13288,0.11682,0.85204,156.0,3.569062510022389,0.2625728687456301,30.15790237359437,4.464202211964843,0.46511627906976744,0.44840729205052826,0.3709108953246721,0.19216193539700618,0.16195339020825458,14.983003087461325,6.399556873319048
UBC_177,339.7207,67.063,1.079,0.027,8.101,0.066,0.103,0.081,2.221,0.115,74,-2.31926,0.39324,2.55055,0.50191,-0.07278,0.0263,1.3508,0.06471,191,38,0.6911764705882353,0.86875,0.2098,1.53322,2.6118,0.2076,0.33516,127.0,3.4712688558956986,0.5433063832912196,31.00738137631727,7.906203624225484,0.6764705882352942,0.5243095182653889,0.4899113018044772,0.21299757026772684,0.19407662720627405,4.069442431389669,1.207938477670687
UBC_178,346.2013,63.3254,0.827,0.005,6.92,0.046,-0.047,0.07,2.114,0.034,342,-1.61862,0.1493,1.78166,0.23981,-0.18821,0.02622,1.57744,0.04001,576,115,0.5142857142857142,0.66949,0.23362,1.04061,1.92068,0.10801,0.39222,548.0,2.8859855774244956,0.15275081321289122,42.56265648605034,5.428784750345566,0.4928571428571429,0.3474187619628678,0.3062978564263259,0.08712099558499153,0.07822459311450607,0.19542101921558316,0.03239944180192831
UBC_179,350.9415,59.5013,1.16,0.01,8.325,0.081,0.156,0.071,1.935,0.074,142,-1.52625,0.49928,1.69698,0.34041,-0.02316,0.0612,1.62356,0.13294,426,85,0.5081967213114754,0.61549,0.23514,1.06546,2.4774,0.21089,0.07463,224.0,3.239407983542658,0.2669190168045457,28.845851382754383,4.581782635396706,0.4672131147540984,0.39312676242619793,0.341950227722444,0.1428415338568959,0.11818103635583745,7.326838829587127,1.7949242080876413
UBC_194,37.7173,48.3366,1.276,0.028,8.486,0.032,-0.112,0.063,0.772,0.078,124,-1.84952,0.51094,1.73755,0.32444,-0.11293,0.04521,1.36232,0.09347,308,61,0.4036697247706422,0.57865,0.24985,1.42841,3.51482,0.35197,0.00093,183.0,2.2563177947462796,0.30983571857731373,16.869459662773394,3.8554521642802175,0.3394495412844037,0.35672126456173914,0.29137673634014977,0.16816754807155754,0.1431546554024472,18.150927741020993,4.358587059485841
UBC_198,82.1311,35.6967,1.8,0.034,7.475,0.041,-0.122,0.048,1.485,0.087,259,-1.86273,0.23975,2.46267,0.29879,-0.08948,0.02376,1.63179,0.06203,883,176,0.45614035087719296,0.67699,0.24769,1.10317,3.98933,0.19245,0.01432,394.0,5.7346291271349354,0.4943930589440018,73.74352407634186,12.039690588722134,0.4342105263157895,0.3696639219974887,0.34000514257069414,0.11160573401200193,0.08729580468540764,0.40483319129519574,0.07634916562395304
UBC_237,118.6061,-29.7412,1.721,0.044,8.498,0.146,-0.118,0.063,1.2,0.089,157,-1.95962,0.35136,2.36445,0.25719,-0.09397,0.02434,1.46596,0.05966,511,102,0.4925373134328358,0.63463,0.22376,1.19395,3.76991,0.28611,0.00256,246.0,4.488729085474181,0.5678790337995876,46.216124556912014,9.909335521501099,0.48507462686567165,0.40606088455313155,0.3908692431205763,0.15267451428796852,0.13991517360910707,6.810930912705745,2.715744343605312
UBC_245,129.3148,-45.2286,1.977,0.074,7.274,0.086,0.002,0.033,1.644,0.062,231,-2.0937,0.25832,2.1414,0.23446,0.00135,0.02251,1.7609,0.06651,561,112,0.5263157894736842,0.71363,0.25842,1.15295,4.72386,0.24641,0.00335,372.0,7.5137703922184045,0.5766744721132481,132.51286209091919,20.191502022417403,0.5210526315789473,0.4112458305884067,0.39578974454729293,0.10452483449586843,0.10601065454654719,0.14182146450914626,0.03543568855608604
UBC_249,137.0107,-52.9449,1.724,0.036,8.178,0.142,0.152,0.044,1.004,0.12,235,-1.81844,0.3411,2.26766,0.3481,-0.06896,0.03191,1.6854,0.06413,715,143,0.5507246376811594,0.71519,0.2429,0.99713,4.21405,0.1949,0.01939,377.0,6.365230174276054,0.39803264602772764,92.50423362667885,12.682919595367565,0.5217391304347826,0.4642482088014552,0.42753374668968724,0.14196738183080596,0.1267990771750296,1.6286898524741997,0.5774518205288233
UBC_251,140.4339,-51.2188,1.792,0.02,7.881,0.115,0.147,0.062,1.55,0.047,183,-1.75522,0.33785,1.81709,0.269,-0.03656,0.03486,1.59637,0.08682,478,95,0.4066666666666667,0.59776,0.26227,1.05222,2.61976,0.21177,0.02899,277.0,3.8597605660725622,0.24351687402760128,41.82161635830523,5.739015551735816,0.36666666666666664,0.2915967077813892,0.24140377963501225,0.10930015031672767,0.09367321645743505,1.8180222170901135,0.5422115053966311
UBC_253,139.5608,-56.014,1.572,0.017,8.332,0.21,-0.064,0.046,1.048,0.096,103,-1.8642,0.52559,1.86317,0.37712,-0.03352,0.04132,1.49844,0.10434,306,61,0.4175824175824176,0.60538,0.25779,1.57852,2.42233,0.36054,0.00169,153.0,2.131865772775826,0.3467793370392713,13.561145428116252,3.5743155603007257,0.3956043956043956,0.33110598870271335,0.30139901185930024,0.15302146788317045,0.13967679572717429,15.838119910412965,8.722232884973712
UBC_270,169.8047,-59.5529,2.232,0.08,7.908,0.171,0.076,0.039,1.213,0.045,276,-1.79008,0.35664,2.21388,0.37899,-0.04313,0.03472,1.76677,0.0799,758,151,0.5113122171945701,0.73561,0.27118,1.30178,5.01115,0.24495,0.0004,444.0,6.542208622144647,0.5592549638640082,106.77017934075484,17.335924943694724,0.497737556561086,0.42483578831486585,0.40353217281599063,0.12415590420806753,0.10535356110710864,0.7577920203694423,0.3227480232311206
UBC_290,191.927,-59.3591,1.579,0.025,8.019,0.03,-0.124,0.069,0.992,0.033,394,-1.54849,0.21033,2.23793,0.26472,-0.1076,0.02467,1.80467,0.04845,1125,225,0.5167173252279635,0.59358,0.21692,1.15707,3.46092,0.1383,0.04069,629.0,5.10806457049113,0.2878930548732594,80.26184558534925,10.510054234775343,0.46808510638297873,0.46976886501906046,0.4200123014387248,0.12388166053586516,0.11281724350171272,1.3016399157054774,0.19270797985931726
UBC_292,200.3783,-61.2716,2.053,0.031,7.48,0.057,0.13,0.047,1.386,0.029,466,-2.00229,0.24591,2.07408,0.21157,0.00614,0.02162,1.9466,0.06123,1044,208,0.46733668341708545,0.65811,0.26733,1.07421,5.21595,0.08498,0.42257,720.0,8.765870700276059,0.30292586117733095,209.28446977383632,23.50191220472915,0.44472361809045224,0.3808602545373812,0.3505182343453569,0.07846217062968212,0.06415923107106607,0.14429889249142738,0.024925047033509187
UBC_300,223.0187,-65.3262,1.753,0.05,8.54,0.165,0.105,0.051,2.168,0.065,179,-2.01899,0.55822,1.97121,0.29343,0.00826,0.0347,1.68733,0.12179,500,100,0.5816993464052288,0.71605,0.24013,1.40676,3.24757,0.18432,0.10703,294.0,2.94914645421687,0.2210511295035695,28.624707015687292,4.307121718538206,0.5751633986928104,0.41483239408238237,0.38860411226199343,0.12701176762022168,0.11830300017804721,12.113201726833664,4.949914274942293
UBC_303,221.9018,-56.254,1.705,0.059,8.829,0.128,0.114,0.042,1.711,0.101,139,-2.26525,0.88929,2.04968,0.31831,-0.00541,0.04112,1.63667,0.151,419,83,0.5130434782608696,0.68556,0.27131,1.10362,4.95461,0.30084,0.00307,222.0,3.8670296457585978,0.4550855616703533,37.67221976479711,7.625358086677191,0.4956521739130435,0.3979735193755921,0.3703892868813891,0.14449667176068004,0.1401207972206786,17.905184029751204,6.401884313238757
UBC_31,61.0997,32.8479,0.315,0.012,7.321,0.124,-0.128,0.062,0.846,0.093,390,-1.46326,0.45026,0.1574,0.31466,-0.2,0.11969,1.52533,0.10347,358,71,0.3638814016172507,0.68599,0.19503,1.02862,5.07471,0.09378,0.83114,544.0,7.849558025807812,0.5193490141726361,240.73213068795863,33.77337627613085,0.3450134770889488,0.3169329414083476,0.2969406721446949,0.09434497427183829,0.08972213430272553,0.08698932086325104,0.027673613860637963
UBC_316,248.7602,-47.9595,1.599,0.037,8.684,0.581,0.142,0.057,2.714,0.106,93,-1.43608,0.67758,1.3326,0.32247,0.07907,0.05989,1.57028,0.1613,267,53,0.5822784810126582,0.80701,0.29479,1.48715,2.28158,0.75778,0.0,153.0,2.7859896048322716,0.38743117758555473,21.688569466787133,5.010158659428917,0.569620253164557,0.43533302595794243,0.40393852457080304,0.18179486030777725,0.16175108498135213,22.272506390036725,30.23714958393148
UBC_319,249.7013,-44.7682,1.305,0.02,8.069,0.172,0.175,0.074,1.799,0.055,223,-1.58278,0.35176,1.83081,0.30249,-0.01449,0.03746,1.79888,0.09651,609,121,0.4731182795698925,0.61094,0.24649,1.04773,3.16342,0.22877,0.00709,348.0,3.8469352469986795,0.23950943212568526,44.17547430351289,6.023225975773131,0.43010752688172044,0.358048320684615,0.30484463985006605,0.09543781089578332,0.08989109008966281,2.653498086957536,1.1114390127830065
UBC_340,270.7707,-22.6504,1.265,0.024,7.413,0.066,0.161,0.05,2.376,0.076,148,-1.60267,0.29067,1.91041,0.37394,0.04108,0.03942,1.75369,0.08968,436,87,0.5606060606060606,0.70731,0.23697,1.00439,1.57668,0.17117,0.37146,238.0,2.285510681800216,0.23522833210313887,17.714646384557863,3.25622424044683,0.5454545454545454,0.3937391082832141,0.35889525902372843,0.12165119989126057,0.12439369411061538,1.4610581882172253,0.3484651578865332
UBC_347,276.7298,-10.9679,1.267,0.034,8.727,0.203,0.069,0.078,3.004,0.075,72,-1.62864,0.97777,1.52208,0.29244,0.09506,0.06364,1.61153,0.26902,232,46,0.6229508196721312,0.68214,0.24592,1.42542,1.14163,0.38889,0.02834,121.0,1.5279928008962214,0.21812618168555567,7.925985983421373,1.8702645840909673,0.5901639344262295,0.4087558400799791,0.35219228479427667,0.17728762999615355,0.169465792299359,67.2894068451783,35.23331136117557
UBC_356,288.8649,-4.1782,1.057,0.009,8.174,0.128,0.059,0.066,1.743,0.025,71,-1.48151,0.49503,1.33572,0.31912,-0.05745,0.06011,1.3034,0.11654,202,40,0.603448275862069,0.58117,0.23008,1.19401,1.42074,0.30569,0.05995,119.0,2.7553460457134,0.24911343022263302,20.315863718578633,3.411297395129729,0.5344827586206896,0.48837831697679146,0.4092198715890352,0.23405785877832436,0.19563287227420761,7.347924903699027,2.492464113872456
UBC_36,16.4461,59.6334,1.752,0.075,8.679,0.197,-0.07,0.043,1.345,0.1,43,-2.09789,0.57941,2.40729,0.59429,-0.0168,0.03509,1.2337,0.11272,107,21,0.4,0.73674,0.22892,1.22573,1.33639,0.41435,0.04634,62.0,1.553075473069854,0.24512599788820244,7.404149495845507,1.897539647164068,0.325,0.3135235711202958,0.23079461625490466,0.20202970078679025,0.16872573899675175,64.49481792954538,33.60180595411842
UBC_361,289.9783,15.155,1.508,0.021,7.858,0.155,0.171,0.071,2.144,0.055,127,-1.49037,0.46145,1.8139,0.36557,-6e-05,0.04886,1.65231,0.13181,410,82,0.6698113207547169,0.67085,0.24665,1.59465,3.16394,0.38459,0.00021,219.0,2.5559448898511583,0.3849231188573698,20.249181629626367,5.002418074097752,0.6415094339622641,0.5029443684318705,0.45495014753144714,0.17358525103185882,0.15701645514082793,3.5611685073131754,1.5457618281291314
UBC_364,306.2665,29.7233,1.591,0.067,8.719,0.052,0.068,0.048,1.925,0.109,62,-0.83211,0.68605,2.04787,0.4481,-0.0136,0.06959,1.35896,0.16276,258,51,0.6153846153846154,0.61572,0.25229,1.31281,3.74285,0.33631,0.13374,104.0,2.3271451826190748,0.5016073480062673,12.63504597544766,4.271770271483503,0.5961538461538461,0.5003146564993379,0.47089095912219175,0.25523200687360204,0.2325292672369587,41.440326976506974,14.863191037298522
UBC_366,299.8455,37.222,1.725,0.059,8.651,0.046,0.053,0.045,0.975,0.062,79,-1.94093,0.69299,1.69038,0.30602,0.01535,0.04271,1.49662,0.12298,164,32,0.4393939393939394,0.59449,0.27628,1.3454,2.24963,0.31586,0.03548,121.0,2.76592221692033,0.4017676741401167,22.959020213157718,5.480996108833781,0.3939393939393939,0.3924454791850363,0.34586658899514,0.21387756411757786,0.19335564120229617,19.500540529154627,5.092987383341127
UBC_373,306.8544,37.6696,1.235,0.014,7.216,0.061,0.006,0.053,3.124,0.037,68,-1.59575,0.39703,1.44789,0.32226,0.05867,0.06582,1.44458,0.16914,201,40,0.5636363636363636,0.6822,0.25442,0.71305,0.95336,0.21212,0.7124,112.0,1.5836391737092743,0.2759306374410157,8.48543588468083,2.3730182770152717,0.5636363636363636,0.34944138404421154,0.32566471400441077,0.1804272511781229,0.1644690970267192,1.9378753732422829,0.6064554411740702
UBC_378,311.5493,48.8763,1.428,0.045,8.714,0.242,-0.034,0.058,2.106,0.141,104,-1.42736,0.55976,2.21201,0.48806,-0.0196,0.04397,1.56747,0.11972,375,75,0.5698924731182796,0.7094,0.21272,1.05864,3.98037,0.20513,0.22789,168.0,4.649064995982236,0.5134484259954611,42.35510505238711,8.195887239857283,0.5483870967741935,0.4030255207954332,0.3618278103433765,0.1427591865017554,0.14649856709618145,12.220648049635663,7.208568676230816
UBC_381,316.2846,48.7282,2.037,0.049,8.003,0.21,0.059,0.067,1.902,0.078,47,-1.861,0.46985,2.01595,0.37282,-0.00457,0.03935,1.27064,0.1177,190,38,0.5945945945945946,0.57689,0.24501,1.34415,3.37274,0.43891,0.0369,79.0,2.8661599603014385,0.5027506982108418,16.504040616460134,4.645494211424132,0.5675675675675675,0.47952463570931714,0.44230468053591315,0.2640016863047374,0.25338127145170847,6.101122096412872,3.4135903167289796
